cluster,medoid_index,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95
0,416,0.0,11.302008204411036,6.12106005440153,6.466957771630455,19.826199511135385,26.003105619631185,27.330344549629125,25.56049474179411,26.397402863006864,19.571317394519934,20.112044429874643,13.544795165076057,10.040616626411683,16.6503700327665,17.523031122448245,12.443981018079247,15.92597530367893,15.224794085431348,8.791035676851495,13.707584049433352,0.7768766150582108,12.530756036533631,18.07936595837183,23.020457654983836,18.93877103457308,21.13185448479864,22.382106966288664,33.875830877459165,42.68970871170643,35.94515489520681,33.03442291202547,32.09558508920678,44.31529801666835,38.30355934546589,42.24949227316898,35.21987198524512,39.9518553171024,47.309054782989335,43.02435532673346,48.48603396746414,37.02646756418329,26.388160051629814,36.10261406516731,32.60077769534023,44.136109704595015,50.151713890940286,53.67517838310001,53.88479495449926,55.26474373893151,62.7461975799599,60.71912372203245,60.0669957454395,60.40741977223042,58.50584409823154,65.04842472226325,64.76923212570891,67.15863455429363,70.11699531766143,68.80765262917787,69.21009729003649,72.59399411707112,75.78625896235852,75.29816088489547,63.39275740574127,67.06146874717675,60.778316969032495,72.97667365128281,84.11870488275977,86.97908262852103,79.82942346961094,88.11900279720807,88.66872705773393,94.1781244023696,94.76358568921223,93.05080096579518,100.0,99.99751531372242,92.88758387783994,97.77571952809552,91.36141169793888,83.96848187744293,79.24797593140924,73.5843591638323,74.60559435570585,83.25413454999627,86.0226720938539,81.0430788302872,77.72139270160251,77.70271876675098,90.7807205847733,96.79636028646117,91.3706562833954,88.523392758259,89.88894985067762,89.33682768130609,92.01177349852024
1,369,85.44729433545527,93.92607290701496,99.54005147921804,89.23947519098998,83.3415838501716,88.4743647574577,85.8160387619751,87.45098342570624,88.62898229145098,76.98656104662042,86.45822904643424,84.85911974483578,89.96098849035955,87.02731691049851,89.71617247617404,97.5093437637252,98.97509557885547,94.9576831946764,97.81851100663282,99.87987146515012,93.38477464895286,99.89739901725486,100.0,90.3857154361045,87.23337332293933,83.10413712742508,74.72949836536414,65.2557126567295,69.9712693279516,69.27555940155604,66.20058034834152,72.20357590953745,78.34058856626017,82.0252771101759,83.01063420988093,85.1732954091787,84.23626631625888,82.46144397000343,75.35086552049175,65.72896150659686,57.115122056280335,58.40862542222485,60.950513330347775,65.69717458213148,62.71958173824169,62.504675810491776,51.72333473862744,55.62942911139038,57.68029613988893,61.74313101903309,68.00063081301624,66.0876133125597,64.21787555734815,51.353378955446885,41.63371999221307,37.937984839254646,37.131248516596045,35.84081720395935,26.2387941243637,27.93050345075057,25.381005630782987,29.558957883593543,26.80099827156164,26.999813746732865,30.01793111898763,38.30715909256672,30.387059845321467,21.40083200045449,14.865661820227984,18.391179669366338,19.170235543117865,19.13201638312188,20.85638141233591,13.874669561023842,4.515110473902512,5.455077521758832,9.240488372963638,9.965109456675355,14.98646705371306,11.819720654345454,8.891595850748857,10.956386890139807,11.448011503474865,14.874593742767829,19.046738592157485,20.519319808613663,22.813292825061925,18.537640793782327,22.65208108577009,7.163972591988513,6.121834662210916,7.564769075641871,0.0,10.128002389605289,5.956157543363912,9.07281408944475
